ID_Estudiante,Universidad,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Nivel_Critico,Nivel_Tecnico,Nivel_Participativo,Nivel_AMI_Global,Riesgo_Total,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Score_Riesgo_Academico,Score_Riesgo_LMS,Riesgo_Acad_Perceptual,Riesgo_Documental
STU_0629,UNI,4.5,4.0,3.7,4.066666666666666,Alto,Alto,Medio,Alto,0,4,5,4,4,5,5,4,5,4,5,5,4,4,3,5,4,4,5,5,1,3,4,4,5,2,5,3,3,3,5,1.25,1.125,1.5,1.125
STU_0630,UNI,3.4,3.0,3.0,3.1333333333333333,Bajo,Bajo,Bajo,Bajo,0,3,4,3,3,4,3,3,4,3,4,3,3,3,2,3,4,3,3,3,3,3,3,3,4,2,4,3,2,2,4,2.375,2.375,2.75,2.375
STU_0631,UNI,3.8,3.3,3.3,3.4666666666666663,Medio,Bajo,Medio,Medio,0,4,4,4,3,4,4,3,4,4,4,4,3,3,2,4,4,3,4,4,2,3,3,4,5,2,4,3,3,2,4,2.25,2.25,2.5,2.25
STU_0632,UNI,3.2,2.8,2.9,2.966666666666667,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,4,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,4,3.0,3.0,3.5,3.0
STU_0633,UNMSM,5.0,4.3,4.1,4.466666666666667,Alto,Alto,Alto,Alto,0,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,1,4,4,5,5,1,5,4,4,4,5,1.0,1.0,1.0,1.0
STU_0634,UNI,4.3,4.0,3.7,4.0,Alto,Alto,Medio,Alto,0,4,5,4,4,5,4,4,4,5,4,5,4,4,2,4,4,5,5,5,2,3,3,5,5,2,5,3,3,3,5,1.25,1.125,1.5,1.125
STU_0635,UNI,3.1,2.8,2.7,2.866666666666667,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,4,2,3,3,3,4,3,2,3,1,3,3,3,3,3,4,2,2,3,4,4,3,2,2,1,4,3.25,3.625,4.0,3.625
STU_0636,UNI,3.7,3.2,3.2,3.366666666666667,Medio,Bajo,Bajo,Medio,0,4,4,3,3,4,4,3,4,4,4,3,3,3,2,4,4,3,4,4,2,3,3,4,5,2,4,3,2,2,4,2.25,2.125,2.5,2.125
STU_0637,UNI,4.2,3.6,3.9,3.9000000000000004,Alto,Medio,Alto,Alto,0,4,5,4,4,4,4,4,4,5,4,4,4,4,2,4,4,4,4,4,2,4,4,4,5,2,5,4,3,3,5,1.25,1.125,1.5,1.125
STU_0638,UNI,3.4,2.9,3.0,3.1,Bajo,Bajo,Bajo,Bajo,1,3,4,3,3,4,3,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,4,2,2,2,4,3.5,2.875,3.5,2.875
STU_0639,UNI,4.5,3.6,3.9,4.0,Alto,Medio,Alto,Alto,0,4,5,4,5,4,5,5,4,5,4,4,4,4,2,4,4,4,4,4,2,4,4,4,5,1,5,4,3,4,5,1.0,1.0,1.0,1.0
STU_0640,UNI,3.6,3.0,3.0,3.1999999999999997,Medio,Bajo,Bajo,Bajo,0,4,3,4,3,4,4,3,4,3,4,3,3,4,2,3,4,3,3,3,2,3,3,3,4,2,4,3,2,2,4,2.25,2.125,2.5,2.125
STU_0641,UNI,4.6,3.8,3.9,4.1,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,4,5,4,4,4,2,5,5,4,4,5,1,3,4,5,5,2,5,3,3,4,5,1.0,1.0,1.0,1.0
STU_0642,UNI,3.5,3.0,3.1,3.1999999999999997,Bajo,Bajo,Bajo,Bajo,0,3,4,3,4,4,3,3,4,3,4,3,3,3,2,3,3,4,3,3,3,3,3,4,4,2,4,3,2,2,4,2.375,2.25,2.75,2.25
STU_0643,UNI,4.2,3.5,3.4,3.6999999999999997,Alto,Medio,Medio,Medio,0,4,4,5,4,4,4,4,4,5,4,4,3,4,2,4,4,4,4,4,2,2,3,4,5,4,5,2,2,2,5,1.25,1.25,1.5,1.25
STU_0644,UNI,4.0,3.6,4.3,3.9666666666666663,Alto,Medio,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,5,5,4,5,1,5,5,4,5,4,1.125,1.0,1.25,1.0
STU_0645,UNI,3.5,3.1,3.3,3.2999999999999994,Bajo,Bajo,Medio,Bajo,0,4,3,4,4,3,3,3,4,4,3,3,3,3,2,4,4,3,3,3,3,3,3,4,4,2,4,3,3,3,4,2.375,2.125,2.75,2.125
STU_0646,UNI,3.5,3.1,3.7,3.4333333333333336,Bajo,Bajo,Medio,Medio,0,3,4,4,3,4,3,4,3,4,3,4,3,4,2,3,3,4,3,3,2,4,4,4,4,2,4,4,4,3,4,2.125,1.875,2.25,1.875
STU_0647,UNI,4.4,4.0,3.9,4.1000000000000005,Alto,Alto,Alto,Alto,0,5,4,4,5,4,4,5,4,4,5,5,4,4,2,5,4,4,5,5,2,3,4,5,5,2,5,3,3,4,5,1.125,1.0,1.25,1.0
STU_0648,UNI,3.8,3.2,3.3,3.4333333333333336,Medio,Bajo,Medio,Medio,0,4,4,3,4,4,4,4,3,4,4,4,3,4,2,4,3,3,3,4,2,3,3,4,4,2,4,3,3,3,4,2.125,2.0,2.25,2.0
STU_0649,UNI,4.6,3.9,4.1,4.2,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,4,5,4,4,5,3,4,5,4,4,5,1,4,4,5,5,1,5,4,4,4,5,1.0,1.0,1.0,1.0
STU_0650,UNI,3.4,3.0,3.0,3.1333333333333333,Bajo,Bajo,Bajo,Bajo,0,3,4,3,3,4,3,3,4,3,4,3,3,3,2,3,3,4,3,3,3,3,3,3,4,3,4,2,2,2,4,2.375,2.375,2.75,2.375
STU_0651,UNI,3.8,3.2,3.4,3.466666666666667,Medio,Bajo,Medio,Medio,0,4,4,4,3,4,4,3,4,4,4,3,3,3,2,4,4,3,3,4,3,3,3,4,5,2,4,3,3,3,4,2.25,2.25,2.5,2.25
STU_0652,UNI,4.7,3.6,3.5,3.9333333333333336,Alto,Medio,Medio,Alto,0,5,5,4,5,4,5,5,4,5,5,4,3,4,2,5,4,4,4,5,1,2,3,5,5,4,5,2,2,2,5,1.125,1.25,1.25,1.25
STU_0653,UNI,3.6,3.0,3.3,3.2999999999999994,Medio,Bajo,Medio,Bajo,0,4,3,4,4,3,3,3,4,4,4,3,3,3,2,3,4,3,3,3,3,3,3,4,4,2,4,3,3,3,4,2.375,2.125,2.75,2.125
STU_0654,UNI,4.0,3.6,4.3,3.9666666666666663,Alto,Medio,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,5,5,4,5,1,5,5,4,5,4,1.125,1.0,1.25,1.0
STU_0655,UNI,3.3,2.8,2.9,3.0,Bajo,Bajo,Bajo,Bajo,1,3,3,4,3,4,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,4,3.0,2.875,3.5,2.875
STU_0656,UNI,4.4,3.7,4.0,4.033333333333334,Alto,Alto,Alto,Alto,0,4,5,4,4,4,5,4,5,4,5,4,4,4,3,4,4,5,4,4,1,4,4,4,5,1,5,4,4,4,5,1.0,1.0,1.0,1.0
STU_0657,UNI,4.4,4.0,3.9,4.1000000000000005,Alto,Alto,Alto,Alto,0,5,4,4,5,4,4,5,4,5,4,5,4,4,2,5,4,4,5,5,2,3,4,5,5,2,5,3,3,4,5,1.125,1.125,1.25,1.125
STU_0658,UNI,3.8,3.2,3.3,3.4333333333333336,Medio,Bajo,Medio,Medio,0,4,4,3,4,4,4,4,3,4,4,4,3,4,2,4,3,3,3,4,2,3,3,4,4,2,4,3,3,3,4,2.125,2.0,2.25,2.0
STU_0659,UNI,3.8,4.0,4.4,4.066666666666666,Medio,Alto,Alto,Alto,0,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,5,1.375,1.875,1.75,1.875
STU_0661,UNI,3.7,3.2,3.2,3.366666666666667,Medio,Bajo,Bajo,Medio,1,4,3,4,4,4,2,4,4,4,4,4,4,3,4,4,2,2,3,3,3,2,3,3,2,5,3,3,3,4,4,2.125,1.625,1.75,1.625
STU_0662,UNI,4.0,3.7,4.0,3.9,Alto,Alto,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,1,5,5,5,5,1,5,4,4,5,1,1.0,1.0,1.0,1.0
STU_0663,UNI,3.8,3.5,3.6,3.6333333333333333,Medio,Medio,Medio,Medio,0,4,3,4,4,4,3,4,4,4,4,3,3,4,3,4,4,3,4,4,3,2,4,3,3,4,4,4,3,5,4,1.5,1.375,1.5,1.375
STU_0664,UNI,2.9,2.6,3.1,2.8666666666666667,Bajo,Bajo,Bajo,Bajo,0,3,3,3,2,4,3,3,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,2,4,4,2,3,3,4,2.0,2.625,2.0,2.625
STU_0666,UNI,3.2,3.5,3.5,3.4,Bajo,Medio,Medio,Medio,0,4,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,4,3,3,3,1,4,5,5,4,3,4,3,3,3,2.375,3.5,2.75,3.5
STU_0667,UNI,3.5,3.5,3.2,3.4,Bajo,Medio,Bajo,Medio,1,4,3,3,4,3,3,4,3,4,4,4,4,4,4,3,3,3,3,4,3,3,4,2,3,4,3,4,4,2,3,2.25,3.625,2.5,3.625
STU_0668,UNMSM,4.7,4.0,4.0,4.233333333333333,Alto,Alto,Alto,Alto,0,5,5,4,4,5,5,4,5,5,5,4,4,4,3,5,5,4,5,5,1,4,4,5,5,1,5,4,4,3,5,1.0,1.0,1.0,1.0
STU_0669,UNMSM,3.7,3.3,3.2,3.4,Medio,Bajo,Bajo,Medio,0,4,4,3,3,4,4,3,4,4,4,4,3,3,2,4,4,3,4,4,2,3,3,4,5,2,4,3,2,2,4,2.25,2.25,2.5,2.25
STU_0670,UNMSM,3.5,3.0,3.2,3.233333333333333,Bajo,Bajo,Bajo,Bajo,0,4,3,4,3,4,3,3,4,3,4,3,3,3,2,3,4,3,3,3,3,3,3,4,4,2,4,3,3,2,4,2.375,2.25,2.75,2.25
STU_0671,UNMSM,4.5,3.6,3.5,3.8666666666666667,Alto,Medio,Medio,Alto,0,5,4,5,4,4,5,4,5,5,4,4,3,4,2,5,4,4,4,4,2,2,3,5,5,4,5,2,2,2,5,1.25,1.375,1.5,1.375
STU_0672,UNMSM,3.7,3.0,3.1,3.266666666666667,Medio,Bajo,Bajo,Bajo,0,4,4,3,4,4,4,3,4,4,3,3,3,4,2,3,4,3,3,3,2,3,3,4,4,2,4,3,2,2,4,2.5,2.375,3.0,2.375
STU_0673,UNMSM,5.0,4.4,4.3,4.566666666666666,Alto,Alto,Alto,Alto,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,1,4,5,5,5,1,5,4,5,4,5,1.0,1.0,1.0,1.0
STU_0674,UNMSM,3.2,2.8,2.7,2.9,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,4,3,3,3,3,4,3,2,3,2,3,3,3,3,3,3,2,2,3,4,4,3,2,2,1,4,3.125,3.125,3.75,3.125
STU_0675,UNMSM,4.0,3.7,4.3,4.0,Alto,Alto,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,4,4,2,5,5,4,5,1,5,5,4,5,4,1.25,1.0,1.5,1.0
STU_0676,UNMSM,3.6,3.2,3.3,3.366666666666667,Medio,Bajo,Medio,Medio,0,4,3,4,4,3,3,4,3,4,4,3,3,3,2,4,4,3,4,3,3,3,3,4,4,2,4,3,3,3,4,2.25,2.125,2.5,2.125
STU_0677,UNMSM,3.2,2.8,2.9,2.966666666666667,Bajo,Bajo,Bajo,Bajo,1,3,4,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,4,3.125,3.25,3.75,3.25
STU_0678,UNMSM,4.9,4.2,4.1,4.4,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,5,5,5,4,5,3,5,5,4,5,5,1,4,4,5,5,1,5,4,4,4,5,1.0,1.0,1.0,1.0
STU_0679,UNMSM,3.4,3.0,3.0,3.1333333333333333,Bajo,Bajo,Bajo,Bajo,0,3,4,3,3,4,3,3,4,3,4,3,3,3,2,3,4,3,3,3,3,3,3,3,4,2,4,3,2,2,4,2.375,2.375,2.75,2.375
STU_0680,UNMSM,3.8,3.3,3.4,3.5,Medio,Bajo,Medio,Medio,0,4,4,4,3,4,4,3,4,4,4,4,3,3,2,4,4,3,4,4,2,3,3,4,5,3,4,3,3,2,4,2.25,2.125,2.5,2.125
STU_0681,UNMSM,4.4,3.8,3.9,4.033333333333333,Alto,Alto,Alto,Alto,0,4,5,4,5,4,4,4,5,4,5,4,4,4,3,4,5,4,4,4,2,4,4,4,5,2,5,4,3,3,5,1.25,1.25,1.5,1.25
STU_0682,UNMSM,3.6,3.1,2.9,3.1999999999999997,Medio,Bajo,Bajo,Bajo,0,3,4,4,3,4,4,3,4,3,4,3,3,4,2,3,4,3,3,3,3,2,3,3,4,3,4,2,2,2,4,2.25,2.25,2.5,2.25
STU_0683,UNMSM,4.5,3.6,3.5,3.8666666666666667,Alto,Medio,Medio,Alto,0,5,4,5,4,4,5,4,5,5,4,4,3,4,2,5,4,4,4,4,2,2,3,5,5,4,5,2,2,2,5,1.125,1.25,1.25,1.25
STU_0684,UNMSM,4.0,3.7,4.3,4.0,Alto,Alto,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,4,4,2,5,5,4,5,1,5,5,4,5,4,1.125,1.0,1.25,1.0
STU_0685,UNMSM,3.2,2.9,3.1,3.0666666666666664,Bajo,Bajo,Bajo,Bajo,1,3,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,4,3,2,2,4,2.875,3.25,3.75,3.25
STU_0686,UNMSM,3.4,2.9,3.0,3.1,Bajo,Bajo,Bajo,Bajo,1,3,4,3,3,4,3,3,3,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,4,2,2,2,4,3.0,3.0,3.5,3.0
STU_0687,UNMSM,4.7,4.2,4.6,4.5,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,5,5,5,5,5,3,4,4,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1.0,1.0,1.0,1.0
STU_0688,UNMSM,4.2,3.5,3.4,3.6999999999999997,Alto,Medio,Medio,Medio,0,4,5,4,4,4,4,4,5,4,4,4,3,4,2,4,4,4,4,4,2,2,3,4,5,4,5,2,2,2,5,2.125,2.0,2.25,2.0
STU_0689,UNMSM,3.3,2.8,2.8,2.9666666666666663,Bajo,Bajo,Bajo,Bajo,0,3,4,3,3,4,3,3,4,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,4,4,3,2,2,2,4,2.125,2.0,2.25,2.0
STU_0690,UNMSM,3.8,3.1,3.1,3.3333333333333335,Medio,Bajo,Bajo,Bajo,0,4,4,4,3,4,4,3,4,4,4,4,3,3,2,3,3,4,4,3,2,3,3,4,4,3,4,2,2,2,4,2.125,2.0,2.25,2.0
STU_0691,UNMSM,4.2,3.5,3.4,3.6999999999999997,Alto,Medio,Medio,Medio,0,4,4,5,4,4,4,4,4,5,4,4,3,4,2,4,4,4,4,4,2,2,3,4,5,4,5,2,2,2,5,2.125,2.0,2.25,2.0
STU_0692,UNMSM,3.2,2.8,3.0,3.0,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,4,3,3,3,3,4,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,4,2,2,2,4,3.0,3.0,3.5,3.0
STU_0693,UNMSM,4.6,3.9,3.9,4.133333333333334,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,5,4,5,4,4,2,5,4,4,5,5,1,3,4,5,5,2,5,3,3,4,5,2.125,2.0,2.25,2.0
STU_0694,UNMSM,3.6,3.1,3.3,3.3333333333333335,Medio,Bajo,Medio,Bajo,0,4,3,4,4,3,3,4,3,4,4,3,3,3,2,4,4,3,3,3,3,3,3,4,4,2,4,3,3,3,4,2.125,2.0,2.25,2.0
STU_0695,UNMSM,4.2,3.5,3.1,3.6,Alto,Medio,Bajo,Medio,0,4,4,5,4,4,4,4,4,5,4,4,3,4,2,4,4,4,4,4,2,1,3,4,5,5,5,1,1,1,5,2.75,3.0,3.5,3.0
STU_0696,UNMSM,3.6,3.1,3.0,3.233333333333333,Medio,Bajo,Bajo,Bajo,0,3,4,4,3,4,4,3,4,3,4,3,3,4,2,3,4,3,3,3,3,2,3,3,4,4,4,2,2,2,4,2.125,2.0,2.25,2.0
STU_0697,UNMSM,4.5,3.8,4.0,4.1000000000000005,Alto,Alto,Alto,Alto,0,5,4,4,5,4,5,5,4,4,5,4,4,4,2,5,5,4,4,5,1,3,4,5,5,2,5,3,4,4,5,2.125,2.0,2.25,2.0
STU_0698,UNMSM,3.7,3.0,2.8,3.1666666666666665,Medio,Bajo,Bajo,Bajo,1,4,4,3,4,4,3,3,4,4,4,3,3,3,2,3,4,3,3,3,3,2,2,3,4,4,4,2,2,1,4,3.0,2.625,3.0,2.625
STU_0699,UNMSM,4.5,3.5,3.4,3.8000000000000003,Alto,Medio,Medio,Alto,0,5,4,5,4,4,4,4,5,5,5,4,3,4,2,4,4,4,4,4,2,2,3,4,5,4,5,2,2,2,5,1.25,1.375,1.5,1.375
STU_0700,UNMSM,3.4,2.7,2.7,2.9333333333333336,Bajo,Bajo,Bajo,Bajo,1,3,3,4,3,4,3,3,3,4,4,3,2,3,1,3,3,3,3,3,3,2,2,3,4,4,3,2,2,1,4,3.125,3.75,3.75,3.75
STU_0701,UNMSM,3.8,3.0,3.2,3.3333333333333335,Medio,Bajo,Bajo,Bajo,1,4,4,4,4,3,4,4,4,4,3,3,3,3,2,4,4,3,3,3,2,3,3,3,5,3,4,3,2,2,4,2.875,2.375,2.75,2.375
STU_0702,UNMSM,4.4,3.5,3.4,3.766666666666667,Alto,Medio,Medio,Alto,0,4,5,4,5,4,4,4,5,5,4,4,3,4,2,4,4,4,4,4,2,2,3,4,5,4,5,2,2,2,5,1.25,1.5,1.5,1.5
STU_0703,UNMSM,3.1,2.6,2.7,2.8000000000000003,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,4,2,3,3,3,4,2,2,2,1,3,3,3,3,3,4,2,2,3,4,4,3,2,2,1,4,4.375,4.5,4.75,4.5
STU_0704,UNMSM,3.8,3.2,3.2,3.4,Medio,Bajo,Bajo,Medio,1,4,3,4,4,4,4,3,4,4,4,3,3,4,2,3,4,3,3,4,3,3,3,4,4,3,4,3,2,2,4,3.0,2.75,3.0,2.75
STU_0705,UNMSM,4.6,3.8,3.1,3.8333333333333326,Alto,Alto,Bajo,Alto,0,5,4,5,4,4,5,4,5,5,5,5,3,4,2,5,4,4,5,5,1,1,2,5,5,5,5,1,1,1,5,1.0,1.25,1.0,1.25
STU_0706,UNMSM,3.3,2.8,2.7,2.9333333333333336,Bajo,Bajo,Bajo,Bajo,1,3,4,3,3,3,3,3,4,3,4,3,2,3,2,3,3,3,3,3,3,2,2,3,4,4,3,2,2,1,4,3.75,3.625,4.0,3.625
STU_0707,UNMSM,3.9,3.3,3.3,3.5,Alto,Bajo,Medio,Medio,0,4,4,4,3,4,4,4,4,4,4,4,3,4,2,3,3,4,4,4,2,2,3,4,5,3,5,2,2,2,5,2.25,2.25,2.5,2.25
STU_0708,UNMSM,4.4,4.1,3.7,4.066666666666666,Alto,Alto,Medio,Alto,1,4,5,4,4,5,4,4,5,4,5,4,4,4,3,5,5,4,5,5,2,3,4,4,5,2,5,3,3,3,5,2.875,2.25,2.75,2.25
STU_0709,UNMSM,4.6,4.1,3.8,4.166666666666667,Alto,Alto,Medio,Alto,0,5,4,5,4,5,5,4,5,5,4,5,4,5,3,4,4,5,5,5,1,3,4,5,5,2,5,3,3,3,5,1.25,1.25,1.5,1.25
STU_0710,UNMSM,3.8,3.2,3.2,3.4,Medio,Bajo,Bajo,Medio,1,4,4,3,4,4,4,3,4,4,4,3,3,3,2,4,4,3,4,4,2,3,3,4,4,3,4,3,2,2,4,3.25,3.0,3.5,3.0
STU_0711,UNMSM,4.8,4.1,3.5,4.133333333333333,Alto,Alto,Medio,Alto,0,5,5,4,5,5,5,5,5,4,5,5,3,5,3,5,5,4,5,5,1,2,3,5,5,4,5,2,2,2,5,1.0,1.25,1.0,1.25
STU_0712,UNMSM,3.5,3.0,3.1,3.1999999999999997,Bajo,Bajo,Bajo,Bajo,1,3,4,4,3,4,3,3,4,3,4,3,3,3,2,3,3,4,3,3,3,3,3,3,4,3,4,3,2,2,4,3.375,3.375,3.75,3.375
STU_0713,UNMSM,4.2,3.6,3.4,3.733333333333334,Alto,Medio,Medio,Alto,0,4,4,5,4,4,4,4,4,5,4,4,3,4,2,4,4,5,4,4,2,2,3,4,5,4,5,2,2,2,5,1.25,1.5,1.5,1.5
STU_0714,UNMSM,3.6,3.2,3.1,3.3000000000000003,Medio,Bajo,Bajo,Bajo,0,4,3,4,3,4,4,3,4,4,3,4,3,4,2,3,3,4,3,4,2,3,3,4,4,2,4,3,2,2,4,2.25,2.125,2.5,2.125
STU_0715,UNMSM,3.3,2.8,2.7,2.9333333333333336,Bajo,Bajo,Bajo,Bajo,1,3,3,4,3,3,3,3,4,3,4,3,2,3,2,3,3,3,3,3,3,2,2,3,4,4,3,2,2,1,4,3.75,3.625,4.0,3.625
STU_0716,UNMSM,4.0,3.6,3.9,3.8333333333333335,Alto,Medio,Alto,Alto,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,5,2,5,4,3,3,5,2.0,1.625,2.0,1.625
STU_0717,UNMSM,4.7,4.2,4.5,4.466666666666667,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,4,5,5,5,5,5,5,3,4,4,5,5,5,1,5,5,5,5,1,5,5,5,4,5,1.0,1.0,1.0,1.0
STU_0718,UNMSM,4.9,4.5,4.5,4.633333333333334,Alto,Alto,Alto,Alto,1,5,5,4,5,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,1.5,1.0,1.0,1.0
STU_0719,UNMSM,3.8,3.6,3.6,3.6666666666666665,Medio,Medio,Medio,Medio,0,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,3,4,3,4,4,4,3,4,4,4,2,4,4,4,3,2.0,2.0,2.5,2.0
STU_0720,UNMSM,2.4,2.6,2.6,2.533333333333333,Bajo,Bajo,Bajo,Bajo,1,2,3,3,2,3,2,2,3,2,2,2,3,4,3,2,2,3,2,2,3,2,2,3,3,3,4,2,3,2,2,3.375,3.5,3.75,3.5
STU_0721,UNMSM,4.7,4.3,4.3,4.433333333333334,Alto,Alto,Alto,Alto,0,5,4,5,5,4,5,5,4,5,5,5,5,1,4,5,5,4,5,5,4,5,5,5,4,4,1,5,4,5,5,1.0,1.0,1.0,1.0
STU_0722,UNMSM,4.2,4.0,4.0,4.066666666666666,Alto,Alto,Alto,Alto,1,4,5,4,4,4,4,4,5,4,4,4,4,2,5,4,4,5,4,4,4,4,4,4,5,4,2,4,5,4,4,2.75,2.0,2.5,2.0
STU_0723,UNMSM,2.9,2.9,2.9,2.9,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2.875,3.5,3.75,3.5
STU_0724,UNMSM,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,4,5,5,5,1,5,5,4,5,4,5,5,5,4,5,5,5,1,5,5,5,4,1.0,1.0,1.0,1.0
STU_0725,UNMSM,4.1,3.9,3.9,3.966666666666667,Alto,Alto,Alto,Alto,1,4,4,5,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,2.5,2.0,2.5,2.0
STU_0727,UNMSM,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,5,4,5,4,4,5,1,4,5,5,4,4,5,5,5,4,5,4,5,1,5,4,4,5,1.25,1.0,1.0,1.0
STU_0728,UNMSM,4.9,4.5,4.5,4.633333333333334,Alto,Alto,Alto,Alto,1,5,5,4,5,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,1.5,1.0,1.0,1.0
STU_0729,UNMSM,3.8,3.6,3.6,3.6666666666666665,Medio,Medio,Medio,Medio,0,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,3,4,3,4,4,4,3,4,4,4,2,4,4,4,3,2.0,2.0,2.5,2.0
STU_0731,UNMSM,4.7,4.3,4.3,4.433333333333334,Alto,Alto,Alto,Alto,0,5,4,5,5,4,5,5,4,5,5,5,5,1,4,5,5,4,5,5,4,5,5,5,4,4,1,5,4,5,5,1.0,1.0,1.0,1.0
STU_0732,UNMSM,4.2,4.0,4.0,4.066666666666666,Alto,Alto,Alto,Alto,1,4,5,4,4,4,4,4,5,4,4,4,4,2,5,4,4,5,4,4,4,4,4,4,5,4,2,4,5,4,4,2.75,2.0,2.5,2.0
STU_0733,UNMSM,2.9,2.9,2.9,2.9,Bajo,Bajo,Bajo,Bajo,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2.875,3.5,3.75,3.5
STU_0734,UNMSM,4.8,4.4,4.4,4.533333333333333,Alto,Alto,Alto,Alto,0,5,5,5,4,5,5,5,5,4,5,5,5,1,5,5,4,5,4,5,5,5,4,5,5,5,1,5,5,5,4,1.0,1.0,1.0,1.0
STU_0735,UNMSM,4.1,3.9,3.9,3.966666666666667,Alto,Alto,Alto,Alto,1,4,4,5,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,2.5,2.0,2.5,2.0
STU_0736,UNMSM,2.3,2.5,2.5,2.433333333333333,Bajo,Bajo,Bajo,Bajo,1,2,2,3,2,3,2,2,2,2,3,3,3,4,2,2,2,2,2,2,3,2,2,3,2,3,4,2,2,3,2,2.875,3.5,3.75,3.5
STU_0737,UNMSM,4.6,4.2,4.2,4.333333333333333,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,5,4,5,4,4,5,1,4,5,5,4,4,5,5,5,4,5,4,5,1,5,4,4,5,1.25,1.0,1.0,1.0
STU_0738,UNMSM,4.7,4.3,4.3,4.433333333333334,Alto,Alto,Alto,Alto,0,5,4,5,4,5,5,5,4,5,5,5,5,1,4,5,5,4,4,5,5,5,4,5,4,5,1,5,4,5,5,1.0,1.0,1.0,1.0
STU_0739,UNMSM,3.8,3.6,3.6,3.6666666666666665,Medio,Medio,Medio,Medio,0,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,3,4,3,4,4,4,3,4,4,4,2,4,4,4,3,2.0,2.0,2.5,2.0
STU_0740,UNMSM,4.3,4.1,4.1,4.166666666666666,Alto,Alto,Alto,Alto,1,4,5,4,4,5,4,4,5,4,4,4,4,2,5,4,4,5,4,4,5,4,4,4,5,5,2,4,5,4,4,2.5,2.0,2.5,2.0
