ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Indice_Coherencia,Analisis_Cuali,Flag_Inconsistencia_IA
STU_0149,UNI,,,,3.0,2.0,4.0,3.0,,,4.0,4.0,3.0,4.0,4.0,,,4.0,,2.0,4.0,4.0,4.0,4.0,3,3,4,5,1,5,3,4,4,3,No,Nunca,No,,4,3,4,1,5,3.0,1,3,3,5,5,3,,la comparo con sus fuentes,que a veces no encuentro los documentos oficiales o fuentes confiables,"si, porque trato de tener la informacion correcta y asi mejorar en examen, trabajos, etc","cuando los mismos profesores nos brindan la informacion, link, documentos, paginas webs, etc",creo que no he usado esas plataformas,"creo que no, hasta ahora he tenido buena conexion y otros para tener una buena clase virtual","si, porque podia mobilizarme bien en el internet para las clases y/o trabajos",tal vez una clase de tecnologia,"no muy efectiva, muchas veces varios compañeros no podian conectarse y eso dificulta el trabajo",no porque no me molesta estudiar sola,"no, me gusta la modalidad virtual, pero no lo suficiente como para que sea solo asi, prefiero lo presencial","que me he dado cuenta de que la virtualidad no es suficiente, tambien es necesario complementarlo",False,3.375,3.7142857142857135,3.5,3.52,0,3,3,3,3,5,3.0,1,3,3,5,5,3,2.0,3.5,2.0,,,False
STU_0150,UNI,,,,,4.0,,3.0,3.0,,4.0,,4.0,,,4.0,,4.0,4.0,3.0,4.0,3.0,3.0,,5,3,5,3,1,3,4,4,4,4,Sí,Nunca,No,,4,5,3,4,4,3.0,5,3,5,4,3,4,,por la teoria y ppts de los profes,a veces se ha tenido problemas por la falta de datos,Sin respuesta.,en el parcial esta mal,deberiamos poner mas herramientas,por datos del internet,"si, a veces nos paso ",implementar mejor la calidad de datos,a veces bien ya que te ayuda a participar y introduce los virtuales,aislado ya que estuve sin socializar,si porque me motivo a estar acompañado y a estudiar,capaz de una manera neutra porque no tuve contacto con compañeros,False,3.6,3.571428571428572,3.6,3.590909090909091,1,3,3,3,3,4,3.0,5,3,5,4,3,4,2.5,3.875,4.0,,,False
STU_0151,UNI,,,,,4.0,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,3.0,3.0,4.0,2.0,3.0,1,4,3,4,1,5,4,3,2,2,No,Nunca,No,,1,1,1,1,1,3.0,1,1,3,2,2,1,,verifico con un libro,Sin respuesta.,se manejar la situacion,en sitios digitales,no utilizo plataformas virtuales LMS,si,Sin respuesta.,uso tutoriales mas detallados,a sido buena pero no me gusta participar mucho,aislado pero esta bien prefiero estar asi,"si, la compañia y dar concoer ideas es diferentes formas virtua o presencial es diferente",bastante ingrese por eso,False,3.625,3.375,2.9,3.269230769230769,0,3,3,3,3,1,3.0,1,1,3,2,2,1,2.0,1.75,2.0,,,False
STU_0152,UNI,,,,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2,1,2,2,4,3,3,3,3,3,No,Nunca,No,,3,2,2,2,2,3.0,3,3,3,3,3,3,,"si es falsa, lo corroboro 2 veces",ninguna,no lo considero asi,cuando entro a links desconocidos,fue muy excelente,no he enfrentado,lo han facilitado para aprender mas rapido,si considero que ha sido muy formativo,ha sido muy bueno,acompañado porque habia varios compañeros en las clases conectados,"no, porque solo lo hizo cuando las clases virtuales eran necesarias","de manera positiva, ya que mejoro mi compromiso por seguir aprendiendo",False,2.5,1.4,2.6,2.1666666666666665,0,3,3,3,3,2,3.0,3,3,3,3,3,3,2.0,2.875,2.0,,,False
STU_0153,UNI,,,,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,,3.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3,5,4,3,5,3,3,4,3,4,No,Nunca,No,,1,1,1,1,3,3.0,2,1,2,1,1,3,,lo comparo diferentes paginas,poca,si,sitios digitales y sitios .edu,Sin respuesta.,"si, caidas de internet, usando datos",el dominio de herramientas digitales facilitan las cosas,tutoriales mas detallados sobre el uso avanzando de la plataforma,"positivo en foros por el debate, pero complejo en trabajos grupales","a veces aislado, la falta de contacto fisico hace que la comunicacion se sienta distante","si , cuando el profesor responde rapido y los alumnos estan activos","mejora mi compromiso, me mantiene al dia",False,3.6666666666666665,3.2,3.7,3.5172413793103448,0,3,3,3,3,3,3.0,2,1,2,1,1,3,2.0,2.0,2.0,,,False
STU_0154,UNI,,,,,4.0,,3.0,3.0,5.0,,4.0,,4.0,,,,4.0,4.0,,,,4.0,4.0,5,5,3,5,5,2,5,5,5,5,No,Nunca,No,,1,1,1,1,1,3.0,1,3,1,1,2,1,,"las fuentes mas que nada, uso papers cientificos",-,"no, se manejar la situacion",cuando no es un papers,buenas me ayudan mucho,"si, por ejemplo el mal internet o problemas de mis dispositivos","si, algunas veces no se utilizan bien",mayor informacion de parte de mis maetsros,buena,la verdad me siento normal,si algunas veces la explicacion es mas personalizada,supongo que buena porque no me ha afectado.,False,3.8333333333333335,4.0,4.5,4.2,0,3,3,3,3,1,3.0,1,3,1,1,2,1,2.0,1.625,2.0,,,False
STU_0155,UNI,,,,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,,,,2.0,1,4,4,5,5,5,5,2,5,5,No,Nunca,No,,3,3,3,3,3,3.0,3,3,3,3,3,3,,segun el link y la informacion la contrasto con otras fuentes,ninguna,"No, ya que usualmente en los cursos se usan libros virtuales",en examenes,buenas,"no, pero en todo caso con informacion de internet","si, ahora uso mas internet o libros virtuales para la informacion",una clase o introduccion,buena,distraccion por estar en casa,no ya que e smuy poca,pues con mayor informacion o encontrarla mas rapido,False,3.6,3.4285714285714284,4.1,3.740740740740741,0,3,3,3,3,3,3.0,3,3,3,3,3,3,2.0,3.0,2.0,,,False
STU_0156,UNI,,,,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3,4,4,3,1,4,2,2,4,3,No,En un Curso,No,,3,2,4,2,2,3.0,3,2,2,3,3,4,,paginas confiables y por comentarios,a veces dificulta corroborar la veracidad por ser de libros en ingles,"si, en el desempeño por la dificultad de mantener la constancia de estudio",mas seguro cuando lo envia un profesor de peso con tiempo en la enseñanza,"normal, nada sorprendente que no pueda ser obtenido presencialmente",temas de subida de archivos algunas veces. esperar que el tecnico encargado soluciones,"facilitado, al tener el conocimiento basico  y la interfaz intuitiva es de mucha ayuda",asesoria personalizada,"normal, el mayor problema general es la comunicacion","asilado, a veces suele ser dificil dar un paso ante alguna duda, por el ambiente en el que nadie pregunta","si, por hablar con compañeros pude superar ese deficit en algunas clases",para consideraciones y hacerme notar al profesor,False,2.8,3.2,3.0,3.0,0,3,3,3,3,2,3.0,3,2,2,3,3,4,2.0,2.75,2.0,,,False
STU_0157,UNI,,,,3.0,,,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,,2.0,3.0,,2.0,3.0,2,3,4,5,1,4,4,3,2,2,Sí,Nunca,No,,4,4,5,4,2,3.0,1,4,4,4,4,4,,busco en fuentes confiables de articulos academicos,algunos carecen de clara bibliografia,"no, he pedido a ayudo a compañeros y he salido del problema","cuando no hay informacion de fuentes confiables a pesar de buscarlas en consultores de ayuda recomendados como ""confiables""",algo complicada por la falta de capacitacion para su uso,no,"si, por mi poco acceso a las plataformas antes de los cursos",cursos de capacitacion de forma paralela,complicacion por el simple hecho de ser virtual,aislado porque el propio entorno es asi,si el apoyo de mis compañeros,mi poca participacion me ha llevado a tener malos resultados,False,3.75,2.75,3.0,3.1538461538461537,1,3,3,3,3,2,3.0,1,4,4,4,4,4,2.5,3.25,4.0,,,False
STU_0158,UNI,,,,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2,3,2,2,4,1,2,2,2,3,Sí,En un Curso,No,,2,2,1,1,3,3.0,2,2,1,1,2,1,,comparo varias fuentes antes de usar una,algunas paginas tenian informacion incompleta,aprendi a investigar mejor,inseguridad en las redes sociales,fue aceptable en general,tuve problemas para subir tareas y pedir ayuda,mis habilidades tecnologicas ayudaron bastante,mas soporte tecnico durante los examenes,los foros ayudan a compartir ideas,a veces me senti aislado por estudiar solo,si porque la comunicacion motiva,participar mas me volvio mas responsable,False,3.2,2.6,2.3,2.7,1,3,3,3,3,3,3.0,2,2,1,1,2,1,2.5,1.875,4.0,,,False
STU_0159,UNI,,,,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,4,4,4,4,4,4,4,4,4,4,No,Nunca,No,,2,1,1,1,1,3.0,2,2,1,1,1,1,,reviso si tiene citas o referencias,me confundia con informacion contradictoria,aprendi a diferencias mejores fuentes,uso articulos academicos,fue unabuena experiencia,algunas plataformas se cerraban solos,facilito mi experiencia en clases virtuales,mas tutoriales y soporte tecnico,buena pera algunos compañeros participan poco,me senti acompñado por mi grupo,con apoyo grupal aprendi bastante,ayudo en mi constancia,False,3.2,2.8,4.0,3.333333333333333,0,3,3,3,3,1,3.0,2,2,1,1,1,1,2.0,1.5,2.0,,,False
STU_0160,UNI,,,,1.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,1,2,4,2,3,2,3,2,3,5,No,Nunca,No,,3,1,2,3,1,3.0,2,1,2,4,1,3,,se busca las referencias,ninguna,no porque se busca las referencias,cuando la informacion es venida de una organizacion certificada,fortuitas,no he enfrentado,"no, senti que me ayudaron en mi formacion academica",la formacion educativa,ninguna,no habia discord o plataforma de llamada,si porque me pude abrir de otras formas e internacionalmente,de ninguna manera,False,2.333333333333333,2.6,2.7,2.5517241379310347,0,3,3,3,3,1,3.0,2,1,2,4,1,3,2.0,2.125,2.0,,,False
STU_0161,UNI,,,,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,,2.0,2.0,3.0,4.0,4.0,3.0,4,4,3,4,1,5,3,4,5,3,No,Nunca,No,,2,3,2,3,2,3.0,2,4,2,5,2,3,,si tiene buena teoria y por las referencias,ninguna,si,a la hora de buscar informacion,experiencia buena,no,si me han facilitado,apoyo con la IA,buena,acompañado,no,forma buena,False,3.1,3.111111111111111,3.6,3.2758620689655173,0,3,3,3,3,2,3.0,2,4,2,5,2,3,2.0,2.875,2.0,,,False
STU_0162,UNI,,,,,2.0,,4.0,2.0,,,2.0,2.0,,,,,,,4.0,3.0,,2.0,2.0,1,3,1,1,4,3,1,1,1,1,No,En dos o más,No,,1,1,1,1,1,3.0,1,4,4,1,1,3,,Busco fuentes u otros estudios que respalden la información.,"Ninguna, la información falsa es fácil de descubrir.","Sí, porque sino no hubiera aprendido lo necesario para pasar el curso.","Más seguro cuando el docente brinda material, menos seguro cuando no y es un tema rebuscado.","Normal, no tienen nada extraordinario, cumplen.","No, pero casi varias veces por los errores al subir archivos un tiempo limitado.","Facilitado, no se me dificulta manejarlo.",Chatbot que resuma contenido de estudio o pueda ayudar como un docente.,"No hubo foros, act. grupales o colaborativos es dividir el trabajo y unirlo al final.","Aislado, poca interacción.","No, me gusta la modalidad virtual por las comodidades, evitar el tráfico, etc.","Nada, a pesar de solo repartir los trabajos, la planificación es importante para los trabajos.",False,2.4,2.75,1.7,2.1052631578947367,1,3,3,3,3,1,3.0,1,4,4,1,1,3,2.0,2.25,2.0,,,False
STU_0163,UNI,,,,4.0,3.0,4.0,4.0,3.0,3.0,,3.0,4.0,3.0,3.0,4.0,,4.0,3.0,,3.0,4.0,4.0,3.0,3,4,3,3,2,4,3,4,4,4,Sí,Nunca,No,,4,3,3,4,3,3.0,4,4,5,5,4,4,,Busco páginas web con referencias bibliográficas auténticas y me aseguro de que la información sea correcta.,No he tenido mucha dificultad.,Sí ha influido en mi desempeño académico y en la toma de decisiones.,Me he sentido más seguro al investigar información relacionada con mi carrera.,Una experiencia satisfactoria.,"Sí he enfrentado problemas técnicos, pero los resolví indagando e investigando.",Han facilitado mi permanencia en la modalidad virtual.,Uso de software especializado en ingeniería industrial.,Experiencia satisfactoria con el trabajo en equipo.,Acompañado con la IA.,Sí influye en la modalidad virtual con amigos y compañeros.,Ha impactado en gran medida en mi carrera universitaria.,False,3.4444444444444446,3.5,3.4,3.4444444444444446,1,3,3,3,3,3,3.0,4,4,5,5,4,4,2.5,4.0,4.0,,,False
STU_0164,UNI,,,,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4,2,3,3,2,2,3,4,5,3,No,En un Curso,No,,3,4,3,4,2,3.0,3,2,3,3,2,3,,verifico con un libro,el verificar e identificar el libro,si porque verifico todo,en el momento en que no sepa nada del tema,muy bien,si con colaboracion de un compañero,han facilitado ya que me ayudo a hacer mis trabajos,el mejoramiento de ppt y proyectos,muy bueno,"no fui ni aislado ni acompañado, lo atribuyo a mi forma de ser",si porque puedo ver la facilidad que puede ser la parte virtual,para ayudarme hacer informes,False,3.2,3.2,3.1,3.1666666666666665,0,3,3,3,3,2,3.0,3,2,3,3,2,3,2.0,2.625,2.0,,,False
STU_0165,UNI,,,,4.0,2.0,4.0,,3.0,,4.0,4.0,3.0,3.0,,2.0,,4.0,,4.0,2.0,,,4.0,3,2,1,1,1,3,3,5,1,3,No,Nunca,No,,3,1,1,2,3,3.0,1,1,1,1,1,1,,Mediante fuentes,Cuando diferentes fuentes se contradicen,"Sí, me ayudó en un curso demaciado y por ende decidí no retirarme",Me sentí inseguro cuando utilizaba inteligencias provenientes de país chino,"Sí, el internet, lo resolví con internet de amigos o conocidos",Han facilitado mucho,"Sí, me hubiera gustado tener talleres que hablen de IA.",Me ha sido muy buena porque no he entablado mucha conversación con otras personas.,"Aislado, en no poder recrearme socialmente.",Sin respuesta.,"Sí, porque anima mucho recrearse.",Me apoyo demasiado para asesorías.,False,3.375,3.2,2.3,2.869565217391304,0,3,3,3,3,3,3.0,1,1,1,1,1,1,2.0,1.5,2.0,,,False
STU_0166,UNI,,,,3.0,,,3.0,,5.0,,3.0,3.0,2.0,,3.0,3.0,4.0,3.0,2.0,3.0,2.0,,4.0,4,4,3,4,4,3,3,2,3,4,Sí,En un Curso,No,,3,3,3,3,3,3.0,3,3,3,3,3,3,,referencias oficiales,las paginas web,ha mejorado,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.1666666666666665,3.0,3.4,3.208333333333333,1,3,3,3,3,3,3.0,3,3,3,3,3,3,2.5,3.0,4.0,,,False
STU_0167,UNI,,,,,4.0,,3.0,4.0,2.0,,4.0,3.0,4.0,,4.0,,,,2.0,4.0,,4.0,,5,4,5,5,1,3,4,2,4,4,No,Nunca,No,,5,5,5,5,5,3.0,5,4,4,4,5,4,,no lo se,no tengo buena concentracion,si porque en virtual no presto atencion y usualmente no entro a clases,no nada virtual,mala,quizas la velocidad dle internet,no se,"no se, nada virtual es de mi gusto",mala,solo,si porque es mas aburrido,si,False,3.4285714285714284,3.5,3.7,3.571428571428572,1,3,3,3,3,5,3.0,5,4,4,4,5,4,2.0,4.25,2.0,,,False
STU_0168,UNI,,,,,4.0,,4.0,,3.0,4.0,,4.0,2.0,2.0,3.0,3.0,2.0,,,4.0,3.0,3.0,4.0,2,3,4,4,1,5,5,4,4,5,Sí,Nunca,No,,5,5,5,5,4,3.0,5,5,5,5,5,5,,no lo se,sip,no nada virtual,mala,laptop,con calma,"si, no son tan buenos",bastante bien,buena,si a veces no entiendo,si porque son buenos,bastante pero lo llevo,False,3.5,3.0,3.7,3.4166666666666665,1,3,3,3,3,4,3.0,5,5,5,5,5,5,2.5,4.625,4.0,,,False
STU_0169,UNI,,,,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,4.0,2.0,3.0,4.0,4.0,4.0,3,4,4,4,3,4,2,2,3,3,No,Nunca,No,,3,2,2,2,3,3.0,4,4,4,3,4,3,,me baso en la alerta del sistema,a veces no encontraba libros para verificar la informacion,si me impulsa en continuar en mis cursos,cuando me dispongo a estudiar para mis examenes,me es muy util y siempre me ha beneficiado,si a veces s eme iba el internet,no,mas instrucciones,muy buenos,no,"si, no me senti tan sola",a impactado positivamente,False,3.4,3.625,3.2,3.392857142857143,0,3,3,3,3,3,3.0,4,4,4,3,4,3,2.0,3.5,2.0,,,False
STU_0170,UNI,,,,,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,,4.0,,4.0,3.0,4.0,3.0,,3.0,4.0,2,3,2,2,3,5,3,2,1,2,No,Nunca,No,,2,1,1,2,3,3.0,2,1,2,2,2,3,,Pues lo consultaba con la teoria del profesor,"Pues, muchas dificultades por que aveces la internet me da datos incorrectos para mis trabajos.","Si, las IAs ayudan mucho a aprender",cuando entro a paginas oficiales.,"Buenas, la inteligencia artificial ayuda con el aprendizaje.","Si, cuando se va el internet en plena clase. lo resolvia prestandome datos de otra persona.","si, ayuda mucho que sea virtual, tienes la informacion ala mano.","Mucho, la internet ayuda a entender mejor","los trabajos grupales muy buena, las llamadas ayudan mucho en trabajos,","No, los mensajes con los compañeros ayuda.","Si, en ambientes buenos con amigos, no necesito retirarme","Mucho, el wsp ayuda mucho a conectarse con los demas",False,3.0,3.571428571428572,2.5,2.9615384615384617,0,3,3,3,3,3,3.0,2,1,2,2,2,3,2.0,2.25,2.0,,,False
STU_0171,UNI,,,,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,,3.0,3.0,2.0,3.0,3.0,4.0,,4,3,2,1,2,3,3,5,3,5,No,En un Curso,No,,5,3,3,3,3,3.0,2,4,3,5,2,4,,investigo en google learns,muy poca,si porque tengo que mantenerme firme en mis cursos,antes de dar un examen,muy buenas porque me han ayudado a estudiar,si problemas con el wifi y los resolvi llendo a otra casa,facilitado porque desde pequeño usaba computadora,apoyo de mis padres,muy buena porque una idea toma forma gracias a varias ideas mas,acompañado por los grupos,no no me gusta estudiar en forma virtual,me ayudo a saber mas de algunos cursos de carrera,False,3.1,3.125,3.1,3.107142857142857,0,3,3,3,3,3,3.0,2,4,3,5,2,4,2.0,3.25,2.0,,,False
STU_0172,UNI,,,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,3,3,4,4,1,4,1,3,4,2,No,Nunca,No,,1,1,2,1,1,3.0,3,3,3,1,1,1,,Por la web en la q se sube,Encontrar las fuentes primarias,"Si, porque ver si el contenido q utilizo es confiable ayuda a fomentar mi pensamiento critico",Al buscar fuentes para monografías,como una forma que facilita encontrar materiales confiables académicas,No.,Si porque el conocimiento en tecnología facilita el uso y ayuda en no estar perdido en el curso virtual.,Ninguno,Estresantes,"acompañado debido a la interacción virtual con amigos,","No, porque las clases eran aburridas y faciles, aunq podria decir que el profesor era bueno.",En prestar atención para aprender del curso.,False,4.0,3.888888888888889,2.9,3.555555555555556,0,3,3,3,3,1,3.0,3,3,3,1,1,1,2.0,2.0,2.0,,,False
STU_0173,UNI,,,,4.0,3.0,3.0,3.0,4.0,,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2,3,2,1,1,3,1,3,1,2,No,Nunca,No,,3,3,2,2,3,3.0,4,3,3,3,3,4,,Depende si la pagina web es de confianza o información verídica,No tuve problemas,"Si, no busco solamente de una fuente, me guio de varias",Muchas veces inseguro al realizar trabajos de investigación,Sin respuesta.,No,"Si, menor tiempo al realizar mis trabajos",Sin respuesta.,Soy mas de hacerlo todo individualmente,acompañado de tecnologia y sus beneficios,"Si, genera mayor interés ya que recomiendan constantemente.","Mejor accesibilidad, as facilidad gracias a ello",False,3.111111111111111,2.4,1.9,2.4482758620689653,0,3,3,3,3,3,3.0,4,3,3,3,3,4,2.0,3.25,2.0,,,False
STU_0174,UNI,,,,3.0,4.0,,3.0,3.0,,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,,4.0,4.0,4.0,1,4,4,4,2,3,3,3,3,3,Sí,En un Curso,No,,5,1,4,2,4,3.0,3,3,3,3,4,4,,si me es util,poca info,por supuesto me hizo mas critico,en el material que me mandan,satisfactoria,varios buscando informacion relacionada a esos problemas,dificultado me falta mucho aprender,tutoriales,muy buena,aislado que trabajo mejor en equipo,si me hizo ver la eficiencia,al ver mi rendimiento,False,3.125,3.4444444444444446,3.0,3.185185185185185,1,3,3,3,3,4,3.0,3,3,3,3,4,4,2.5,3.375,4.0,,,False
STU_0175,UNI,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2,4,2,3,2,2,2,2,2,2,Sí,En dos o más,"Sí, en más de una ocasión",,4,3,4,5,5,3.0,5,4,4,4,4,4,,Busco informacion a base de datos academicos,Algunas paginas no tenian autores identificados,Mejoro mi desempeño academico,inseguridad al usar paginas desconocidas,Fue una buena experiencia,Tuve fallos tecnicos y pedia apoyo a compañeros,Mis habilidades tecnologicas ayudan mucho,Mas asecoria para resolver problemas tecnicos,Los foros utiles para aprender,Aveces sentia soledad por estudiar en casa,la interaccion debe mas confianca,Participa activamente fortalecio mi compromiso,False,3.5,2.9,2.3,2.9,1,3,3,3,3,5,3.0,5,4,4,4,4,4,3.0,4.125,4.0,,,False
STU_0176,UNI,,,,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,3.0,,3.0,4.0,3.0,4.0,3.0,3,4,3,3,2,4,4,4,3,3,No,En dos o más,No,,3,1,3,4,3,3.0,4,3,3,1,3,2,,"Que la fuente provenga de una organización con credibilidad como BCR, o en plataformas académicas","Encontrar información util, comprobar si los autores eran fiables",Considero que no pues el metodo de califiación a parte de verificar la calidad de información en el sentido de que sea fiable se toma como un hecho. lo que más influye es la forma en que lo presentas,"Más seguro al obtenerlas de plataformas confiables y menos cuando eran artículos ""sueltos"" por internet","Factible, con el tiempo suficiente se encuentra buena información","Si, con la señal de conexión, problemas de rendimiento del equipo, los resolví limitando recursos en otras partes","Si, porque me ahorra tiempo al manejarlas con fluidez",En el clegio familirización con el entorno digital,"Casi nula, no suelo trabajar en grupos","No, cuando quería trabajar en grupo o solo yo lo decidía, no me sentía aislado pues era mi elección","Si, que el entorno se sienta motivado ayuda al sentirse en comunidad",Ninguna de momento,False,3.5,3.25,3.3,3.357142857142857,1,3,3,3,3,3,3.0,4,3,3,1,3,2,2.0,2.75,2.0,,,False
